VehicleID,Amount (Million Naira)
VHL19086,110.979004
VHL10384,11.157163
VHL15712,20.860956
VHL11054,20.459953
VHL16505,3.3802223
VHL10534,3.83359
VHL14120,3.0176134
VHL10206,9.893724
VHL13595,13.051794
VHL15887,5.372509
VHL12672,4.940593
VHL19770,5.158422
VHL13026,19.351522
VHL12635,14.73084
VHL14014,4.9038315
VHL19238,3.2053864
VHL18156,6.9531546
VHL13087,6.113117
VHL13743,3.5534377
VHL19323,87.096855
VHL16129,8.172795
VHL17626,5.059042
VHL14525,0.8867615
VHL15597,64.67082
VHL19429,7.387828
VHL14074,12.808411
VHL17422,120.93844
VHL11861,23.921122
VHL19828,22.857706
VHL14000,3.6434093
VHL12312,3.8314614
VHL16257,1.879225
VHL14859,9.557722
VHL16048,3.6367805
VHL14039,2.7299488
VHL10296,0.93801796
VHL14949,1.8830216
VHL17034,17.520208
VHL17149,19.195644
VHL19677,7.0252404
VHL14433,3.911409
VHL16582,6.7410913
VHL10059,7.5167184
VHL17140,16.099783
VHL10364,4.6933618
VHL16932,4.882801
VHL18587,4.3394175
VHL13635,1.7280662
VHL18371,26.404932
VHL19622,12.349601
VHL18669,11.9392605
VHL17359,2.5502322
VHL19788,8.60071
VHL19078,17.866095
VHL12673,1.2208546
VHL17895,1.9667358
VHL18950,20.884314
VHL13562,26.705502
VHL11306,12.343054
VHL15496,3.972898
VHL11927,17.132002
VHL10392,24.854845
VHL14124,4.021843
VHL12586,8.563417
VHL12895,6.3646555
VHL18481,4.3239326
VHL11310,2.8308635
VHL15810,3.6286895
VHL16037,14.399526
VHL19627,32.555805
VHL11152,13.462585
VHL17698,23.284885
VHL19815,64.46422
VHL18192,2.0797212
VHL19720,2.2433226
VHL11686,12.919889
VHL18649,8.627859
VHL12765,10.613931
VHL10026,8.514017
VHL11001,12.745695
VHL13433,5.2763815
VHL17827,2.3147416
VHL12344,8.214232
VHL17308,58.37099
VHL18722,2.1523004
VHL17199,9.236995
VHL15338,4.517832
VHL16946,3.9231725
VHL11039,1.5982394
VHL18017,11.920392
VHL15945,19.831837
VHL14724,2.3559155
VHL15314,24.241255
VHL14276,3.2785487
VHL17883,2.3326306
VHL14385,14.152254
VHL18665,0.66503346
VHL15936,28.824615
VHL19518,7.993022
VHL13530,1.4111948
VHL17861,1.3663778
VHL10966,24.28597
VHL11652,8.267092
VHL16641,21.31167
VHL12017,11.728218
VHL14856,2.0189996
VHL16801,4.424204
VHL16814,22.526026
VHL13748,5.158422
VHL13104,15.6952715
VHL10022,18.54549
VHL14787,3.029292
VHL19015,2.2547963
VHL11089,4.6791205
VHL13873,5.5951343
VHL15486,17.607698
VHL13253,0.54466355
VHL15232,2.6179466
VHL18914,7.7957735
VHL14922,5.2489367
VHL14541,3.7523613
VHL15820,18.496944
VHL10710,4.85322
VHL11752,2.3722537
VHL13868,3.3643365
VHL17442,17.07136
VHL14571,18.948175
VHL17155,4.3591013
VHL11093,5.724686
VHL18280,3.5571988
VHL18425,4.1166306
VHL10175,2.5559363
VHL15307,11.234927
VHL18062,8.148796
VHL18972,3.1795044
VHL11185,3.1546917
VHL10343,5.048194
VHL10450,3.9643466
VHL19621,6.634076
VHL14502,5.329463
VHL12768,6.4943275
VHL19922,11.247777
VHL10824,13.022504
VHL16646,6.3268027
VHL15462,6.2654543
VHL15801,10.613931
VHL10322,7.112584
VHL15613,2.1616244
VHL17756,5.139216
VHL16186,18.257017
VHL19061,4.9936934
VHL13446,23.796846
VHL10599,5.9505134
VHL18255,17.35149
VHL17948,4.7297773
VHL17616,0.122146055
VHL17664,37.13933
VHL18299,4.5987906
VHL18959,12.266722
VHL10473,8.882314
VHL17271,20.089722
VHL19798,9.158781
VHL17935,51.297432
VHL10245,22.600769
VHL15041,7.1290703
VHL15001,4.960122
VHL16287,-1.0457883
VHL13974,35.628136
VHL15764,16.196928
VHL18888,4.1078296
VHL14882,8.571348
VHL19424,6.177199
VHL13785,170.74251
VHL10783,13.252146
VHL19808,4.7122455
VHL18890,13.517214
VHL13440,4.733348
VHL13285,7.4117103
VHL18805,33.21891
VHL18550,2.328928
VHL10061,9.192976
VHL18522,24.305737
VHL16813,7.1751113
VHL11036,8.511975
VHL12107,23.48965
VHL17826,13.578125
VHL14449,1.7141085
VHL14938,1.7949864
VHL14098,18.61692
VHL19241,-0.35203362
VHL17856,2.855064
VHL18900,-1.6851356
VHL11133,11.932756
VHL11687,28.5241
VHL12719,3.0566075
VHL15531,4.441441
VHL17329,70.044205
VHL16806,2.278026
VHL11582,1.3471206
VHL16362,3.5853982
VHL11119,1.1223724
VHL13806,31.59718
VHL11733,1.5934317
VHL18959,64.73918
VHL17287,1.6066062
VHL11709,8.406543
VHL19793,4.927352
VHL19880,2.952246
VHL19964,26.582453
VHL12784,15.601213
VHL17371,16.277773
VHL12439,3.0826468
VHL16652,4.205847
VHL17836,8.820123
VHL16597,3.7412407
VHL18707,5.8575435
VHL16683,8.27951
VHL15365,3.520471
VHL13507,8.920377
VHL14459,21.401756
VHL19300,4.701486
VHL18418,17.80212
VHL15350,3.7278068
VHL15927,4.650294
VHL12985,11.635831
VHL10426,58.86137
VHL10506,3.9515712
VHL11042,22.856415
VHL18043,4.7351227
VHL16258,6.690835
VHL19326,8.668104
VHL15424,13.924139
VHL19014,7.3775916
VHL11310,7.9045196
VHL12927,6.2614565
VHL10082,5.6064296
VHL10068,9.692278
VHL13660,3.9408805
VHL18810,6.4059067
VHL17666,25.465979
VHL18022,4.377612
VHL11237,17.727793
VHL17240,14.394803
VHL13512,9.966418
VHL10596,54.23302
VHL10073,4.983605
VHL13719,3.7398746
VHL10077,1.3478438
VHL13151,3.7619214
VHL12499,4.847948
VHL18832,17.827194
VHL16790,8.132118
VHL13880,55.31419
VHL19448,5.204799
VHL15860,4.8137736
VHL14538,7.289504
VHL16505,7.8660064
VHL11544,23.845654
VHL19830,5.6960015
VHL10194,4.9549656
VHL15744,4.1243324
VHL10957,2.8117368
VHL12568,4.351737
VHL19448,13.016339
VHL14417,2.5822222
VHL10368,7.5686026
VHL10806,2.408625
VHL17414,11.056086
VHL14892,3.0473647
VHL17933,12.188417
VHL15852,25.591732
VHL10505,27.845392
VHL18345,24.092316
VHL13294,6.763549
VHL18253,9.559633
VHL17152,9.314623
VHL12883,66.87382
VHL16101,18.419884
VHL15563,17.480707
VHL10313,4.2535305
VHL18291,1.2442019
VHL13553,5.9057007
VHL11440,3.753865
VHL15887,4.170972
VHL17489,15.678058
VHL16271,8.682132
VHL15007,58.722004
VHL15329,13.939153
VHL13826,4.5141425
VHL11568,6.634076
VHL13578,3.5044339
VHL16302,2.7077823
VHL12677,4.6127925
VHL18866,4.2408547
VHL11976,3.0822027
VHL17817,28.824615
VHL16893,2.5281386
VHL11075,1.912653
VHL14865,4.6466064
VHL13535,2.3308449
VHL16299,30.603123
VHL19327,1.6495764
VHL10055,4.1125164
VHL14258,4.8753443
VHL11527,2.0519013
VHL17682,2.0740714
VHL10073,6.8190246
VHL14599,26.198742
VHL15495,4.4676642
VHL13387,-1.1506903
VHL19505,4.9162927
VHL16307,1.7193849
VHL11034,69.84713
VHL13625,2.0197768
VHL19623,8.43382
VHL10838,2.5134106
VHL11711,3.2913082
VHL14148,0.49974775
VHL15745,0.9808613
VHL15705,2.768887
VHL14767,17.02943
VHL10108,3.159079
VHL17818,4.5092583
VHL18324,8.473313
VHL19741,22.211704
VHL11815,6.602979
VHL18939,6.546027
VHL18042,1.0742968
VHL13176,1.7437426
VHL16859,3.6756368
VHL14405,4.6276345
VHL14751,31.9448
VHL18416,3.2145793
VHL13952,9.314623
VHL14726,3.069955
VHL11889,7.6553025
VHL12851,22.517773
VHL12862,4.0137076
VHL14262,3.026856
VHL13520,7.7548966
VHL14967,4.025656
VHL14728,10.459919
VHL15340,5.456823
VHL14760,6.2654543
VHL18498,2.8114405
VHL18440,6.1422014
VHL18477,11.781894
VHL16456,8.22843
VHL19596,2.9219983
VHL19616,14.787486
VHL12885,11.672277
VHL13080,2.7890525
VHL10988,6.374364
VHL16251,3.200354
VHL16941,4.4466863
VHL19708,11.911436
VHL13116,20.157784
VHL17823,5.0063524
VHL14587,11.369563
VHL16807,3.2865524
VHL15706,8.473313
VHL19568,6.164337
VHL12877,20.773867
VHL16412,1.5789378
VHL18036,60.83145
VHL16860,22.27969
VHL14755,2.9062066
VHL19234,23.492521
VHL13272,2.4767976
VHL16892,2.502482
VHL17413,14.591799
VHL18817,1.9947726
VHL11681,8.294887
VHL10192,30.934788
VHL16374,8.054405
VHL17630,9.351909
VHL15610,1.895291
VHL11364,3.4414058
VHL13136,20.09338
VHL10038,8.913057
VHL12580,5.3428836
VHL14253,8.939782
VHL17421,16.551556
VHL15458,3.1993663
VHL12574,3.9173126
VHL14109,11.920701
VHL15943,5.641824
VHL17404,4.881575
VHL14940,12.370158
VHL16625,13.476702
VHL12066,3.5698025
VHL12899,7.44044
VHL11652,6.349548
VHL17554,102.53967
VHL11567,10.738569
VHL10163,4.0614953
VHL10355,13.196376
VHL12041,4.627796
VHL13416,8.756872
VHL15974,2.9211268
VHL12082,4.7603235
VHL12319,4.007389
VHL12556,4.4083757
VHL18675,1.2318395
VHL13381,2.3719437
VHL14325,69.01272
VHL15875,6.4210854
VHL10638,3.616869
VHL10544,3.3425052
VHL11654,2.0331662
VHL14423,0.7268752
VHL14569,5.6944804
VHL15007,2.4756227
VHL18221,31.33281
VHL10785,0.41638112
VHL16546,2.135029
VHL19173,10.460222
VHL11731,9.337824
VHL18180,8.289225
VHL19452,3.613628
VHL16163,9.550307
VHL14877,5.3893814
VHL10102,81.44978
VHL16046,15.77074
VHL13684,20.452484
VHL18749,54.548065
VHL15304,9.9388685
VHL10117,46.045296
VHL19957,3.6593628
VHL19132,1.8862225
VHL15383,9.150839
VHL10136,22.460148
VHL17919,2.7436705
VHL11444,3.2475667
VHL18795,19.61704
VHL12062,6.4980674
VHL15890,11.988001
VHL17372,38.284874
VHL12038,13.230951
VHL19368,3.5780406
VHL10476,5.045924
VHL14079,2.3295724
VHL10401,3.5424492
VHL12810,47.57104
VHL19466,1.9940348
VHL15757,5.889699
VHL15894,2.7691374
VHL18056,10.0183525
VHL16634,4.481037
VHL16608,3.5571988
VHL19831,2.3141487
VHL13863,12.986952
VHL11159,8.41506
VHL15412,16.058842
VHL10730,4.265073
VHL17248,3.6074014
VHL16421,14.162239
VHL11328,9.042653
VHL18439,3.2350821
VHL12340,6.515785
VHL10461,4.9825873
VHL15024,4.6933274
VHL11850,12.2687845
VHL16423,10.609466
VHL16427,12.311953
VHL13444,1.133038
VHL16609,-2.6194818
VHL11522,4.7321157
VHL11433,35.105156
VHL15853,2.274986
VHL14168,2.9809487
VHL19004,9.636487
VHL10827,19.117939
VHL19998,4.7785864
VHL14997,1.5748419
VHL15827,6.763549
VHL18844,2.4453707
VHL10076,6.02434
VHL16342,1.2297809
VHL19420,3.663311
VHL12762,5.960451
VHL16916,2.227378
VHL10660,4.3154635
VHL18142,8.514839
VHL13721,4.131089
VHL18101,7.179042
VHL11732,1.9991877
VHL14351,5.0231547
VHL16617,3.4494464
VHL13840,4.0273952
VHL10596,3.1683018
VHL19148,1.8763828
VHL16845,11.826254
VHL17262,10.308439
VHL17801,7.2255735
VHL18039,22.954388
VHL15369,9.005915
VHL14483,4.0765963
VHL19700,6.8039827
VHL15877,22.89187
VHL15552,9.99073
VHL18756,14.027753
VHL10301,13.343582
VHL17678,4.2974367
VHL17604,1.9947726
VHL17969,106.80823
VHL17089,12.656416
VHL13239,79.54434
VHL12466,5.001434
VHL16020,14.591799
VHL15014,4.2791824
VHL13302,2.8126044
VHL17986,5.2129707
VHL14724,9.086721
VHL15147,3.7545357
VHL15325,2.7474515
VHL16131,5.5536814
VHL14868,1.2786444
VHL15382,29.687037
VHL12164,9.158781
VHL11723,4.400461
VHL14888,4.071824
VHL17997,2.3728633
VHL11576,5.855318
VHL16048,4.9043627
VHL17795,8.620877
VHL15642,6.7187796
VHL13953,11.931291
VHL10189,14.591799
VHL13338,3.5131252
VHL19247,47.759686
VHL16429,14.447557
VHL10272,1.9691732
VHL12716,2.695744
VHL12652,6.4874053
VHL13545,14.937076
VHL11323,5.836855
VHL15121,22.988684
VHL17568,15.035055
VHL11886,3.0971937
VHL17402,12.696324
VHL10243,9.631886
VHL13407,2.3113313
VHL12149,2.4098248
VHL11037,8.622991
VHL17924,9.081519
VHL12180,17.811062
VHL14683,8.763983
VHL18920,3.8316162
VHL12024,3.833487
VHL13968,91.10531
VHL11079,1.4430095
VHL14355,0.38813883
VHL11824,2.890576
VHL19942,5.042208
VHL12917,29.392889
VHL15326,42.622463
VHL13585,4.057635
VHL12069,3.943454
VHL17056,12.213472
VHL10515,10.091313
VHL16435,3.0655324
VHL17564,2.2850652
VHL18798,4.0259643
VHL10222,5.6530676
VHL17645,5.688234
VHL10810,1.5637239
VHL14216,4.6765676
VHL13799,6.2081947
VHL19965,4.1429286
VHL18568,10.624185
VHL17957,4.5238357
VHL11023,10.537028
VHL17797,5.460299
VHL16174,-0.8103963
VHL15112,3.1666722
VHL10167,4.004363
VHL18749,4.9174976
VHL16276,12.25781
VHL15593,17.788082
VHL18474,4.0256567
VHL13000,9.323519
VHL10796,3.4409301
VHL16443,33.006966
VHL13954,10.687731
VHL12761,6.2296166
VHL17916,9.666805
VHL13145,15.8250065
VHL19331,17.166939
VHL15623,18.579754
VHL13922,19.380602
VHL11222,3.7009716
VHL15425,16.332455
VHL19072,4.9172573
VHL18649,11.199911
VHL14730,1.3618276
VHL12512,14.072972
VHL18486,0.42590418
VHL13182,5.0644217
VHL19735,10.618667
VHL13370,29.12862
VHL15038,13.442444
VHL13034,3.5444407
VHL16581,26.106655
VHL12113,7.292899
VHL16914,18.617132
VHL18231,22.079731
VHL14192,3.2559228
VHL10404,5.1254573
VHL10084,31.055012
VHL13855,24.97792
VHL14027,4.2909822
VHL16209,3.2550957
VHL11144,25.541878
VHL18646,5.029114
VHL16431,9.553361
VHL16873,3.0179288
VHL19594,14.032849
VHL18630,6.3542128
VHL17288,2.7773452
VHL13113,2.2547963
VHL18865,3.5624497
VHL18260,5.4796524
VHL13198,7.8237343
VHL11475,4.5725517
VHL18584,12.317613
VHL14768,39.320206
VHL16073,4.9162927
VHL15742,3.9941258
VHL18879,1.9628079
VHL12038,1.6964853
VHL19728,7.888429
VHL17986,2.7474248
VHL18819,3.1314168
VHL12225,0.88751537
VHL19157,6.5125136
VHL19615,3.8755486
VHL17175,3.6029937
VHL13050,7.8284316
VHL13123,3.0496058
VHL16065,4.0192103
VHL12484,2.2226582
VHL11338,15.928988
VHL17289,1.0998027
VHL15447,-1.1736017
VHL18803,7.9811044
VHL18294,5.4268255
VHL15133,7.918503
VHL10657,2.55233
VHL10619,8.111511
VHL17912,13.578125
VHL18164,14.76108
VHL14504,3.159208
VHL18885,4.294811
VHL10118,4.9422503
VHL17852,4.277344
VHL18834,13.255884
VHL11508,10.511477
VHL17633,0.4568271
VHL15893,6.09695
VHL14089,14.123093
VHL18800,69.393005
VHL12314,3.1530292
VHL18047,17.25011
VHL11118,5.4351983
VHL17922,2.3663127
VHL17121,2.7469745
VHL13960,6.656166
VHL15350,3.8988414
VHL17939,4.862005
VHL11888,6.0633645
VHL17044,5.315851
VHL10290,41.468903
VHL19497,13.257878
VHL17807,8.113417
VHL11467,60.98236
VHL14703,19.521194
VHL17518,8.2549515
VHL19578,1.2333469
VHL10425,26.354477
VHL11304,0.7618418
VHL10086,4.238646
VHL19512,1.3752205
VHL13350,1.5174135
VHL12694,70.45739
VHL12838,48.519825
VHL16255,1.3566016
VHL15196,11.766993
VHL16844,6.206669
VHL10977,5.335865
VHL18145,11.823175
VHL12297,4.0240107
VHL15274,12.876513
VHL15478,5.3892813
VHL16940,3.179203
VHL14407,0.8771137
VHL19544,5.331429
VHL10519,29.175623
VHL16928,2.0166154
VHL11692,5.8255663
VHL15180,6.763549
VHL19040,2.793968
VHL11628,4.9231424
VHL19845,3.0613675
VHL16574,133.08003
VHL14807,6.629528
VHL11188,34.608383
VHL18077,50.360073
VHL14836,3.906036
VHL13406,2.4308324
VHL18365,1.5439961
VHL18328,1.5196012
VHL14695,4.475869
VHL12724,6.696027
VHL10202,4.809258
VHL12815,1.4714419
VHL12630,15.063161
VHL14283,13.651884
VHL18698,3.4591465
VHL10141,3.4620202
VHL16204,9.615039
VHL11310,5.365495
VHL18878,4.8767457
VHL19310,5.0534873
VHL18219,5.4154663
VHL13108,4.526027
VHL14070,18.948004
VHL16891,4.738687
VHL10398,3.5044339
VHL12755,3.274835
VHL12995,4.9825873
VHL12158,8.607841
VHL17814,37.630684
VHL15098,1.7560562
VHL13066,11.553472
VHL13362,5.329463
VHL13443,1.1011722
VHL18173,1.8421543
VHL16277,11.105933
VHL17380,4.382187
VHL18129,6.3991194
VHL11891,0.06372337
VHL11042,4.2281175
VHL16137,2.2412477
VHL13400,2.7776294
VHL19399,19.546879
VHL16723,3.8238647
VHL12416,8.94796
VHL10350,3.1573246
VHL13811,1.6767952
VHL13916,4.9549656
VHL11857,1.9030113
VHL12040,4.7989225
VHL10872,16.641375
VHL14351,26.65762
VHL18230,17.304821
VHL14851,18.717762
VHL19426,8.669764
VHL12795,3.8780494
VHL16882,28.950123
VHL15924,3.558146
VHL10807,1.689751
VHL10611,2.736218
VHL15296,4.2015705
VHL11333,6.890979
VHL18616,1.453007
VHL15633,5.5255466
VHL15157,2.3433394
VHL16982,2.7405262
VHL13879,28.833694
VHL17585,4.2704444
VHL13116,3.0155005
VHL16982,3.1219497
VHL18017,7.30364
VHL19155,12.167061
VHL19997,2.8257668
VHL19660,5.0644217
VHL19990,6.061032
VHL13582,4.5215883
VHL15998,11.974267
VHL13285,0.8691474
VHL16586,2.8391924
VHL15120,5.7553573
VHL14954,6.9854116
VHL18066,16.041752
VHL13559,5.3220625
VHL14707,7.827096
VHL12562,5.3357077
VHL15527,1.1471667
VHL12878,6.880713
VHL12507,2.2355504
VHL14699,0.9389245
VHL14730,13.651884
VHL16614,9.349106
VHL13024,5.4445662
VHL19915,9.212402
VHL13101,3.3513012
VHL13052,2.2018728
VHL19820,61.960846
VHL11562,1.5896623
VHL16424,15.255399
VHL10876,11.510476
VHL12199,4.874423
VHL17320,7.2618637
VHL13599,2.8082135
VHL15761,5.013585
VHL12114,2.6558032
VHL14797,3.885966
VHL10360,11.199697
VHL11344,17.310438
VHL13709,1.375809
VHL19962,22.428705
VHL11021,4.5475917
VHL11988,9.843416
VHL18459,4.3886695
VHL12547,5.666802
VHL17688,13.304471
VHL10267,15.64679
VHL17363,14.032193
VHL19946,12.905414
VHL17698,6.266506
VHL10234,0.46598443
VHL13897,14.627367
VHL13543,3.2567399
VHL11002,8.625785
VHL19102,3.911944
VHL17633,79.06644
VHL18124,7.4104857
VHL16120,3.9784768
VHL19186,7.9450026
VHL18664,8.973193
VHL17083,60.86015
VHL13077,8.038321
VHL17267,5.401974
VHL18565,11.638969
VHL13814,12.111728
VHL18967,13.785326
VHL13503,8.5368805
VHL13644,2.6988604
VHL17079,2.424034
VHL15239,9.314623
VHL17245,2.3728662
VHL10153,100.49901
VHL19693,2.4434595
VHL10773,4.0211153
VHL11413,2.6258643
VHL10223,16.372402
VHL18530,0.7369115
VHL12551,4.140664
VHL17602,4.270484
VHL13375,18.27763
VHL13337,20.496994
VHL18551,6.274455
VHL17882,2.035997
VHL17761,4.4584494
VHL12646,4.4881663
VHL15219,6.7217393
VHL14365,6.376897
VHL16915,1.2516756
VHL10906,3.0764003
VHL13513,1.8395784
VHL14542,7.2387786
VHL14200,6.0501127
VHL18013,7.6082253
VHL14772,13.203778
VHL13641,11.018445
VHL15001,5.307105
VHL10409,5.902023
VHL12698,5.5536814
VHL14128,3.8356323
VHL10621,5.158422
VHL13729,11.932756
VHL16191,5.824165
VHL11188,10.7448
VHL14810,22.863955
VHL16357,0.16070922
VHL18353,4.377612
VHL15843,5.352311
VHL10210,3.9470665
VHL17457,4.8102818
VHL11022,10.893119
VHL16541,3.2687583
VHL17647,4.571424
VHL11229,37.247562
VHL17996,4.2864203
VHL17089,2.5713363
VHL19543,13.196376
VHL19715,28.214146
VHL17944,9.314623
VHL16820,21.129276
VHL14857,11.354624
VHL17512,3.727702
VHL16649,13.924139
VHL14838,10.306926
VHL14568,4.7929277
VHL17525,8.912661
VHL16117,4.7005987
VHL13135,5.7855206
VHL19812,3.6096368
VHL17027,3.3402283
VHL14654,5.316118
VHL12420,10.624097
VHL10360,9.505178
VHL13629,20.29813
VHL16737,7.056231
VHL15446,4.842506
VHL10946,3.1844244
VHL13953,2.9250786
VHL17303,20.823666
VHL15447,2.6451688
VHL12854,5.4154663
VHL12567,5.3373284
VHL19137,2.035997
VHL19411,7.553384
VHL10923,2.5192788
VHL17236,7.340402
VHL19462,34.820244
VHL13097,4.9738426
VHL19969,4.358488
VHL11860,2.3728633
VHL18943,2.1044462
VHL11672,13.122536
VHL10815,6.020406
VHL16245,2.1917934
VHL14969,12.877034
VHL19652,2.675181
VHL11330,2.1912634
VHL19827,15.940778
VHL10484,1.7250818
VHL11394,1.2601413
VHL18787,29.571949
VHL11803,4.071824
VHL12784,13.441058
VHL17216,11.278702
VHL10033,11.688176
VHL11776,2.5738063
VHL14947,10.242281
VHL17522,5.557124
VHL14197,4.5721416
VHL13071,2.6458538
VHL17406,3.3490586
VHL12174,13.142189
VHL12440,2.6848745
VHL12462,5.3200064
VHL12158,8.629538
VHL14899,3.2145793
VHL11281,9.858599
VHL10913,15.884172
VHL19630,4.284934
VHL19709,4.1507993
VHL14819,8.460357
VHL15381,-0.22984734
VHL14781,3.7860227
VHL18728,10.024759
VHL16520,3.1575274
VHL10643,65.16319
VHL19438,7.888429
VHL14103,1.2532947
VHL19088,3.9551888
VHL15456,6.3649464
VHL16411,26.502277
VHL19044,3.7597287
VHL15194,14.463542
VHL11490,3.2647972
VHL13904,5.3264017
VHL15148,16.32158
VHL10918,8.20725
VHL19119,24.152796
VHL10313,16.75961
VHL17176,37.532906
VHL17166,5.262473
VHL11166,4.0333204
VHL19144,19.223602
VHL17259,39.115784
VHL11965,20.88773
VHL13791,2.4966543
VHL12309,7.925498
VHL18687,1.3853214
VHL10199,4.4904733
VHL18562,8.736498
VHL14042,13.517214
VHL19017,8.809496
VHL18805,3.165342
VHL18622,12.302249
VHL14045,56.23623
VHL17010,7.2917495
VHL16993,3.5728486
VHL16050,8.604387
VHL16363,2.5992217
VHL10287,3.4764683
VHL19873,22.460148
VHL15450,8.620877
VHL14789,5.8233633
VHL14379,1.9971701
VHL10911,11.661565
VHL10449,13.29261
VHL19705,5.9196916
VHL14766,11.897288
VHL16203,11.932756
VHL14855,3.069955
VHL14661,111.089455
VHL19859,1.964029
VHL14028,2.9568362
VHL14991,1.0928756
VHL15291,4.6591206
VHL16047,11.365246
VHL12253,3.4409301
VHL10428,2.8577924
VHL15237,52.635223
VHL16101,8.637479
VHL16143,17.673206
VHL10257,16.809124
VHL16662,39.62487
VHL19799,21.890736
VHL14241,4.661755
VHL17705,13.18741
VHL17529,1.2639705
VHL15191,4.2496047
VHL17451,3.5571988
VHL17879,2.6044917
VHL19264,3.4212976
VHL19009,21.314121
VHL10568,5.3539767
VHL19545,10.613931
VHL16822,6.0731196
VHL10957,21.219597
VHL15607,8.352192
VHL12093,151.27277
VHL19096,21.7964
VHL18288,5.6979856
VHL11310,4.708068
VHL19333,10.308439
VHL13823,16.777458
VHL19965,6.0299163
VHL16917,5.370399
VHL11177,2.3976707
VHL16853,22.557304
VHL18554,43.6887
VHL18562,14.051538
VHL10753,7.9961786
VHL16804,4.543021
VHL18774,28.032583
VHL15561,3.9873252
VHL12265,9.331411
VHL10021,9.278257
VHL18216,5.3539767
VHL18297,60.86015
VHL15781,1.8942912
VHL12134,2.9373727
VHL12909,3.6387825
VHL19963,32.555687
VHL16014,3.0939403
VHL14675,5.6514077
VHL19999,3.0669084
VHL15433,3.0939403
VHL12937,3.8351207
VHL11373,33.929016
VHL17859,2.2012658
VHL10314,13.13934
VHL18773,4.865477
VHL16942,3.8977425
VHL18334,3.1000724
VHL17910,3.1833727
VHL18494,5.287029
VHL12860,4.007876
VHL10204,31.88352
VHL19924,12.779825
VHL13255,4.591393
VHL12057,7.250341
VHL19296,25.868399
VHL10104,13.099927
VHL14185,16.51387
VHL15914,3.5654392
VHL11633,7.328678
VHL10331,3.250196
VHL15981,5.3953943
VHL18376,8.577093
VHL14890,8.464825
VHL14283,17.630552
VHL15877,2.231094
VHL10019,7.6672163
VHL10439,3.226595
VHL18436,70.00853
VHL11989,7.6591578
VHL19813,12.899635
VHL15869,9.111015
VHL13464,4.7122455
VHL14974,6.9159636
VHL13446,4.4166718
VHL11326,5.893181
VHL12561,2.9434383
VHL12421,5.4154663
VHL15061,5.724686
VHL16174,13.035217
VHL14500,19.49971
VHL16937,14.26539
VHL13576,26.822643
VHL12458,4.2425876
VHL11965,7.744962
VHL11890,4.9511576
VHL14930,3.920506
VHL16445,7.2219095
VHL11308,17.02943
VHL17652,5.3773866
VHL13004,17.582272
VHL10262,7.913192
VHL13111,2.2765884
VHL13568,8.6164875
VHL12606,6.025131
VHL15786,8.226792
VHL11054,39.577938
VHL15167,3.8487878
VHL14716,32.974087
VHL11763,5.373623
VHL17885,6.4052877
VHL16048,2.1960244
VHL17032,9.057435
VHL10344,9.150839
VHL13463,8.125331
VHL12903,3.9039187
VHL14551,26.858006
VHL14763,4.9555845
VHL19270,9.547562
VHL12817,7.218942
VHL18354,5.398548
